player_id,name,pos,team,game_id,season,week,receptions,targets,rec_yards,rec_tds,long_rec,rec_avg,scored_td,target_bucket,lag_yards,lag_targets,lag_receptions,cum_yards,cum_targets,cum_receptions,cum_tds,games_played,yards_pg,targets_pg,receptions_pg,roll3_yards,roll3_targets,roll3_receptions,td_rate_per_target,lag_ypr,target_trend,weeks_since_td,is_te,is_week1,exp
15795,DeAndre Hopkins,WR,ARI,20221020_NO@ARI,2022,7,10,14,103,0,18,10.3,0,9+,,,,,,,,0,,,,,,,,,,0,0,1,
15795,DeAndre Hopkins,WR,ARI,20221030_ARI@MIN,2022,8,12,13,159,1,33,13.3,1,9+,103.0,14.0,10.0,103.0,14.0,10.0,0.0,1,103.0,14.0,10.0,103.0,14.0,10.0,0.0,10.3,1.0,1,0,0,
15795,DeAndre Hopkins,WR,ARI,20221106_SEA@ARI,2022,9,4,5,36,1,22,9.0,1,5-6,159.0,13.0,12.0,262.0,27.0,22.0,1.0,2,131.0,13.5,11.0,131.0,13.5,11.0,0.037037037037037035,13.25,1.0,0,0,0,
15795,DeAndre Hopkins,WR,ARI,20221113_ARI@LAR,2022,10,10,14,98,0,25,9.8,0,9+,36.0,5.0,4.0,298.0,32.0,26.0,2.0,3,99.33333333333333,10.666666666666666,8.666666666666666,99.33333333333333,10.666666666666666,8.666666666666666,0.0625,9.0,1.0,0,0,0,
15795,DeAndre Hopkins,WR,ARI,20221121_SF@ARI,2022,11,9,12,91,0,17,10.1,0,9+,98.0,14.0,10.0,396.0,46.0,36.0,2.0,4,99.0,11.5,9.0,97.66666666666667,10.666666666666666,8.666666666666666,0.043478260869565216,9.8,0.9275362318840579,1,0,0,
15795,DeAndre Hopkins,WR,ARI,20221127_LAC@ARI,2022,12,4,6,87,1,33,21.8,1,5-6,91.0,12.0,9.0,487.0,58.0,45.0,2.0,5,97.4,11.6,9.0,75.0,10.333333333333334,7.666666666666667,0.034482758620689655,10.11111111111111,0.8908045977011495,2,0,0,
15795,DeAndre Hopkins,WR,ARI,20221212_NE@ARI,2022,14,7,11,79,0,23,11.3,0,9+,87.0,6.0,4.0,574.0,64.0,49.0,3.0,6,95.66666666666667,10.666666666666666,8.166666666666666,92.0,10.666666666666666,7.666666666666667,0.046875,21.75,1.0,0,0,0,
15795,DeAndre Hopkins,WR,ARI,20221218_ARI@DEN,2022,15,7,11,60,0,18,8.6,0,9+,79.0,11.0,7.0,653.0,75.0,56.0,3.0,7,93.28571428571429,10.714285714285714,8.0,85.66666666666667,9.666666666666666,6.666666666666667,0.04,11.285714285714286,0.9022222222222223,1,0,0,
15795,DeAndre Hopkins,WR,ARI,20221225_TB@ARI,2022,16,1,10,4,0,4,4.0,0,9+,60.0,11.0,7.0,713.0,86.0,63.0,3.0,8,89.125,10.75,7.875,75.33333333333333,9.333333333333334,6.0,0.03488372093023256,8.571428571428571,0.868217054263566,2,0,0,
15795,DeAndre Hopkins,WR,TEN,20230910_TEN@NO,2023,1,7,13,65,0,16,9.3,0,9+,,,,717.0,96.0,64.0,3.0,0,717.0,96.0,64.0,47.666666666666664,10.666666666666666,5.0,0.03125,,0.1111111111111111,0,0,1,
15795,DeAndre Hopkins,WR,TEN,20230917_LAC@TEN,2023,2,4,5,40,0,14,10.0,0,5-6,65.0,13.0,7.0,65.0,13.0,7.0,0.0,1,65.0,13.0,7.0,65.0,13.0,7.0,0.0,9.285714285714286,1.0,1,0,0,
15795,DeAndre Hopkins,WR,TEN,20230924_TEN@CLE,2023,3,3,7,48,0,26,16.0,0,7-8,40.0,5.0,4.0,105.0,18.0,11.0,0.0,2,52.5,9.0,5.5,52.5,9.0,5.5,0.0,10.0,1.0,2,0,0,
15795,DeAndre Hopkins,WR,TEN,20231001_CIN@TEN,2023,4,4,6,63,0,38,15.8,0,5-6,48.0,7.0,3.0,153.0,25.0,14.0,0.0,3,51.0,8.333333333333334,4.666666666666667,51.0,8.333333333333334,4.666666666666667,0.0,16.0,1.0,3,0,0,
15795,DeAndre Hopkins,WR,TEN,20231008_TEN@IND,2023,5,8,11,140,0,36,17.5,0,9+,63.0,6.0,4.0,216.0,31.0,18.0,0.0,4,54.0,7.75,4.5,50.333333333333336,6.0,3.6666666666666665,0.0,15.75,0.7741935483870968,4,0,0,
15795,DeAndre Hopkins,WR,TEN,20231015_BAL@TEN,2023,6,1,5,20,0,20,20.0,0,5-6,140.0,11.0,8.0,356.0,42.0,26.0,0.0,5,71.2,8.4,5.2,83.66666666666667,8.0,5.0,0.0,17.5,0.9523809523809523,5,0,0,
15795,DeAndre Hopkins,WR,TEN,20231029_ATL@TEN,2023,8,4,6,128,3,61,32.0,1,5-6,20.0,5.0,1.0,376.0,47.0,27.0,0.0,6,62.666666666666664,7.833333333333333,4.5,74.33333333333333,7.333333333333333,4.333333333333333,0.0,20.0,0.9361702127659575,6,0,0,
15795,DeAndre Hopkins,WR,TEN,20231102_TEN@PIT,2023,9,4,11,60,0,29,15.0,0,9+,128.0,6.0,4.0,504.0,53.0,31.0,3.0,7,72.0,7.571428571428571,4.428571428571429,96.0,7.333333333333333,4.333333333333333,0.05660377358490566,32.0,0.9685534591194969,0,0,0,
15795,DeAndre Hopkins,WR,TEN,20231112_TEN@TB,2023,10,3,9,27,0,15,9.0,0,9+,60.0,11.0,4.0,564.0,64.0,35.0,3.0,8,70.5,8.0,4.375,69.33333333333333,7.333333333333333,3.0,0.046875,15.0,0.9166666666666666,1,0,0,
15795,DeAndre Hopkins,WR,TEN,20231119_TEN@JAX,2023,11,4,5,59,1,43,14.8,1,5-6,27.0,9.0,3.0,591.0,73.0,38.0,3.0,9,65.66666666666667,8.11111111111111,4.222222222222222,71.66666666666667,8.666666666666666,3.6666666666666665,0.0410958904109589,9.0,1.0684931506849316,2,0,0,
15795,DeAndre Hopkins,WR,TEN,20231126_CAR@TEN,2023,12,3,5,49,0,19,16.3,0,5-6,59.0,5.0,4.0,650.0,78.0,42.0,4.0,10,65.0,7.8,4.2,48.666666666666664,8.333333333333334,3.6666666666666665,0.05128205128205128,14.75,1.0683760683760686,0,0,0,
15795,DeAndre Hopkins,WR,TEN,20231203_IND@TEN,2023,13,5,12,75,1,27,15.0,1,9+,49.0,5.0,3.0,699.0,83.0,45.0,4.0,11,63.54545454545455,7.545454545454546,4.090909090909091,45.0,6.333333333333333,3.3333333333333335,0.04819277108433735,16.333333333333332,0.8393574297188754,1,0,0,
15795,DeAndre Hopkins,WR,TEN,20231211_TEN@MIA,2023,14,7,12,124,1,45,17.7,1,9+,75.0,12.0,5.0,774.0,95.0,50.0,5.0,12,64.5,7.916666666666667,4.166666666666667,61.0,7.333333333333333,4.0,0.05263157894736842,15.0,0.9263157894736841,0,0,0,
15795,DeAndre Hopkins,WR,TEN,20231217_HOU@TEN,2023,15,2,9,21,0,17,10.5,0,9+,124.0,12.0,7.0,898.0,107.0,57.0,6.0,13,69.07692307692308,8.23076923076923,4.384615384615385,82.66666666666667,9.666666666666666,5.0,0.056074766355140186,17.714285714285715,1.1744548286604362,0,0,0,
15795,DeAndre Hopkins,WR,TEN,20231224_SEA@TEN,2023,16,2,4,20,0,13,10.0,0,3-4,21.0,9.0,2.0,919.0,116.0,59.0,6.0,14,65.64285714285714,8.285714285714286,4.214285714285714,73.33333333333333,11.0,4.666666666666667,0.05172413793103448,10.5,1.3275862068965516,1,0,0,
15795,DeAndre Hopkins,WR,TEN,20231231_TEN@HOU,2023,17,7,7,72,0,18,10.3,0,7-8,20.0,4.0,2.0,939.0,120.0,61.0,6.0,15,62.6,8.0,4.066666666666666,55.0,8.333333333333334,3.6666666666666665,0.05,10.0,1.0416666666666667,2,0,0,
15795,DeAndre Hopkins,WR,TEN,20240107_JAX@TEN,2023,18,7,10,46,1,16,6.6,1,9+,72.0,7.0,7.0,1011.0,127.0,68.0,6.0,16,63.1875,7.9375,4.25,37.666666666666664,6.666666666666667,3.6666666666666665,0.047244094488188976,10.285714285714286,0.8398950131233596,3,0,0,
15795,DeAndre Hopkins,WR,TEN,20240908_TEN@CHI,2024,1,1,1,8,0,8,8.0,0,1-2,,,,1057.0,137.0,75.0,7.0,0,1057.0,137.0,75.0,46.0,7.0,5.333333333333333,0.051094890510948905,,0.051094890510948905,0,0,1,
15795,DeAndre Hopkins,WR,TEN,20240915_NYJ@TEN,2024,2,1,2,9,0,9,9.0,0,1-2,8.0,1.0,1.0,8.0,1.0,1.0,0.0,1,8.0,1.0,1.0,8.0,1.0,1.0,0.0,8.0,1.0,1,0,0,
15795,DeAndre Hopkins,WR,TEN,20240922_GB@TEN,2024,3,6,7,73,1,20,12.2,1,7-8,9.0,2.0,1.0,17.0,3.0,2.0,0.0,2,8.5,1.5,1.0,8.5,1.5,1.0,0.0,9.0,1.0,2,0,0,
15795,DeAndre Hopkins,WR,TEN,20240930_TEN@MIA,2024,4,2,4,31,0,16,15.5,0,3-4,73.0,7.0,6.0,90.0,10.0,8.0,1.0,3,30.0,3.3333333333333335,2.6666666666666665,30.0,3.3333333333333335,2.6666666666666665,0.1,12.166666666666666,1.0,0,0,0,
15795,DeAndre Hopkins,WR,TEN,20241013_IND@TEN,2024,6,4,6,54,0,23,13.5,0,5-6,31.0,4.0,2.0,121.0,14.0,10.0,1.0,4,30.25,3.5,2.5,37.666666666666664,4.333333333333333,3.0,0.07142857142857142,15.5,1.238095238095238,1,0,0,
15795,DeAndre Hopkins,WR,TEN,20241020_TEN@BUF,2024,7,1,1,-2,0,6,-2.0,0,1-2,54.0,6.0,4.0,175.0,20.0,14.0,1.0,5,35.0,4.0,2.8,52.666666666666664,5.666666666666667,4.0,0.05,13.5,1.4166666666666667,2,0,0,
15795,DeAndre Hopkins,WR,KC,20241027_KC@LV,2024,8,2,3,29,0,16,14.5,0,3-4,-2.0,1.0,1.0,173.0,21.0,15.0,1.0,6,28.833333333333332,3.5,2.5,27.666666666666668,3.6666666666666665,2.3333333333333335,0.047619047619047616,-2.0,1.0476190476190477,3,0,0,
15795,DeAndre Hopkins,WR,KC,20241104_TB@KC,2024,9,8,9,86,2,35,10.8,1,9+,29.0,3.0,2.0,202.0,24.0,17.0,1.0,7,28.857142857142858,3.4285714285714284,2.4285714285714284,27.0,3.3333333333333335,2.3333333333333335,0.041666666666666664,14.5,0.9722222222222223,4,0,0,
15795,DeAndre Hopkins,WR,KC,20241110_DEN@KC,2024,10,4,5,56,0,31,14.0,0,5-6,86.0,9.0,8.0,288.0,33.0,25.0,3.0,8,36.0,4.125,3.125,37.666666666666664,4.333333333333333,3.6666666666666665,0.09090909090909091,10.75,1.0505050505050504,0,0,0,
15795,DeAndre Hopkins,WR,KC,20241117_KC@BUF,2024,11,3,4,29,0,13,9.7,0,3-4,56.0,5.0,4.0,344.0,38.0,29.0,3.0,9,38.22222222222222,4.222222222222222,3.2222222222222223,57.0,5.666666666666667,4.666666666666667,0.07894736842105263,14.0,1.3421052631578947,1,0,0,
15795,DeAndre Hopkins,WR,KC,20241124_KC@CAR,2024,12,5,6,35,1,12,7.0,1,5-6,29.0,4.0,3.0,373.0,42.0,32.0,3.0,10,37.3,4.2,3.2,57.0,6.0,5.0,0.07142857142857142,9.666666666666666,1.4285714285714286,2,0,0,
15795,DeAndre Hopkins,WR,KC,20241129_LV@KC,2024,13,4,9,90,0,34,22.5,0,9+,35.0,6.0,5.0,408.0,48.0,37.0,4.0,11,37.09090909090909,4.363636363636363,3.3636363636363638,40.0,5.0,4.0,0.08333333333333333,7.0,1.1458333333333335,0,0,0,
15795,DeAndre Hopkins,WR,KC,20241208_LAC@KC,2024,14,4,9,32,1,10,8.0,1,9+,90.0,9.0,4.0,498.0,57.0,41.0,4.0,12,41.5,4.75,3.4166666666666665,51.333333333333336,6.333333333333333,4.0,0.07017543859649122,22.5,1.3333333333333333,1,0,0,
15795,DeAndre Hopkins,WR,KC,20241215_KC@CLE,2024,15,5,6,36,0,12,7.2,0,5-6,32.0,9.0,4.0,530.0,66.0,45.0,5.0,13,40.76923076923077,5.076923076923077,3.4615384615384617,52.333333333333336,8.0,4.333333333333333,0.07575757575757576,8.0,1.575757575757576,0,0,0,
15795,DeAndre Hopkins,WR,KC,20241221_HOU@KC,2024,16,4,4,37,0,15,9.3,0,3-4,36.0,6.0,5.0,566.0,72.0,50.0,5.0,14,40.42857142857143,5.142857142857143,3.5714285714285716,52.666666666666664,8.0,4.333333333333333,0.06944444444444445,7.2,1.5555555555555554,1,0,0,
15795,DeAndre Hopkins,WR,KC,20241225_KC@PIT,2024,17,2,4,7,0,4,3.5,0,3-4,37.0,4.0,4.0,603.0,76.0,54.0,5.0,15,40.2,5.066666666666666,3.6,35.0,6.333333333333333,4.333333333333333,0.06578947368421052,9.25,1.25,2,0,0,
15795,DeAndre Hopkins,WR,BAL,20250907_BAL@BUF,2025,1,2,2,35,1,29,17.5,1,1-2,,,,610.0,80.0,56.0,5.0,0,610.0,80.0,56.0,26.666666666666668,4.666666666666667,3.6666666666666665,0.0625,,0.058333333333333334,0,0,1,
15795,DeAndre Hopkins,WR,BAL,20250914_CLE@BAL,2025,2,2,2,64,1,41,32.0,1,1-2,35.0,2.0,2.0,35.0,2.0,2.0,1.0,1,35.0,2.0,2.0,35.0,2.0,2.0,0.5,17.5,1.0,0,0,0,
15795,DeAndre Hopkins,WR,BAL,20250922_DET@BAL,2025,3,1,2,13,0,13,13.0,0,1-2,64.0,2.0,2.0,99.0,4.0,4.0,2.0,2,49.5,2.0,2.0,49.5,2.0,2.0,0.5,32.0,1.0,0,0,0,
15795,DeAndre Hopkins,WR,BAL,20250928_BAL@KC,2025,4,0,1,0,0,0,0.0,0,1-2,13.0,2.0,1.0,112.0,6.0,5.0,2.0,3,37.333333333333336,2.0,1.6666666666666667,37.333333333333336,2.0,1.6666666666666667,0.3333333333333333,13.0,1.0,1,0,0,
15795,DeAndre Hopkins,WR,BAL,20251005_HOU@BAL,2025,5,2,2,46,0,29,23.0,0,1-2,0.0,1.0,0.0,112.0,7.0,5.0,2.0,4,28.0,1.75,1.25,25.666666666666668,1.6666666666666667,1.0,0.2857142857142857,0.0,0.9523809523809524,2,0,0,
15795,DeAndre Hopkins,WR,BAL,20251012_LAR@BAL,2025,6,2,4,20,0,11,10.0,0,3-4,46.0,2.0,2.0,158.0,9.0,7.0,2.0,5,31.6,1.8,1.4,19.666666666666668,1.6666666666666667,1.0,0.2222222222222222,23.0,0.9259259259259259,3,0,0,
15795,DeAndre Hopkins,WR,BAL,20251026_CHI@BAL,2025,8,1,1,14,0,14,14.0,0,1-2,20.0,4.0,2.0,178.0,13.0,9.0,2.0,6,29.666666666666668,2.1666666666666665,1.5,22.0,2.3333333333333335,1.3333333333333333,0.15384615384615385,10.0,1.076923076923077,4,0,0,
15795,DeAndre Hopkins,WR,BAL,20251030_BAL@MIA,2025,9,0,1,0,0,0,0.0,0,1-2,14.0,1.0,1.0,192.0,14.0,10.0,2.0,7,27.428571428571427,2.0,1.4285714285714286,26.666666666666668,2.3333333333333335,1.6666666666666667,0.14285714285714285,14.0,1.1666666666666667,5,0,0,
15795,DeAndre Hopkins,WR,BAL,20251109_BAL@MIN,2025,10,2,4,16,0,9,8.0,0,3-4,0.0,1.0,0.0,192.0,15.0,10.0,2.0,8,24.0,1.875,1.25,11.333333333333334,2.0,1.0,0.13333333333333333,0.0,1.0666666666666667,6,0,0,
15795,DeAndre Hopkins,WR,BAL,20251116_BAL@CLE,2025,11,1,4,11,0,11,11.0,0,3-4,16.0,4.0,2.0,208.0,19.0,12.0,2.0,9,23.11111111111111,2.111111111111111,1.3333333333333333,10.0,2.0,1.0,0.10526315789473684,8.0,0.9473684210526315,7,0,0,
15795,DeAndre Hopkins,WR,BAL,20251123_NYJ@BAL,2025,12,2,3,13,0,9,6.5,0,3-4,11.0,4.0,1.0,219.0,23.0,13.0,2.0,10,21.9,2.3,1.3,9.0,3.0,1.0,0.08695652173913043,11.0,1.3043478260869565,8,0,0,
15795,DeAndre Hopkins,WR,BAL,20251127_CIN@BAL,2025,13,2,3,25,0,15,12.5,0,3-4,13.0,3.0,2.0,232.0,26.0,15.0,2.0,11,21.09090909090909,2.3636363636363638,1.3636363636363635,13.333333333333334,3.6666666666666665,1.6666666666666667,0.07692307692307693,6.5,1.551282051282051,9,0,0,
15795,DeAndre Hopkins,WR,BAL,20251207_PIT@BAL,2025,14,0,1,0,0,0,0.0,0,1-2,25.0,3.0,2.0,257.0,29.0,17.0,2.0,12,21.416666666666668,2.4166666666666665,1.4166666666666667,16.333333333333332,3.3333333333333335,1.6666666666666667,0.06896551724137931,12.5,1.3793103448275863,10,0,0,
15795,DeAndre Hopkins,WR,BAL,20251214_BAL@CIN,2025,15,1,1,32,0,32,32.0,0,1-2,0.0,1.0,0.0,257.0,30.0,17.0,2.0,13,19.76923076923077,2.3076923076923075,1.3076923076923077,12.666666666666666,2.3333333333333335,1.3333333333333333,0.06666666666666667,0.0,1.0111111111111113,11,0,0,
15795,DeAndre Hopkins,WR,BAL,20251221_NE@BAL,2025,16,4,5,41,0,16,10.3,0,5-6,32.0,1.0,1.0,289.0,31.0,18.0,2.0,14,20.642857142857142,2.2142857142857144,1.2857142857142858,19.0,1.6666666666666667,1.0,0.06451612903225806,32.0,0.7526881720430108,12,0,0,
15795,DeAndre Hopkins,WR,BAL,20251227_BAL@GB,2025,17,0,1,0,0,0,0.0,0,1-2,41.0,5.0,4.0,330.0,36.0,22.0,2.0,15,22.0,2.4,1.4666666666666666,24.333333333333332,2.3333333333333335,1.6666666666666667,0.05555555555555555,10.25,0.9722222222222223,13,0,0,
15795,DeAndre Hopkins,WR,BAL,20260104_BAL@PIT,2025,18,0,2,0,0,0,0.0,0,1-2,0.0,1.0,0.0,330.0,37.0,22.0,2.0,16,20.625,2.3125,1.375,24.333333333333332,2.3333333333333335,1.6666666666666667,0.05405405405405406,0.0,1.0090090090090091,14,0,0,
15818,Keenan Allen,WR,LAC,20220911_LV@LAC,2022,1,4,4,66,0,42,16.5,0,3-4,,,,330.0,39.0,22.0,2.0,0,330.0,39.0,22.0,13.666666666666666,2.6666666666666665,1.3333333333333333,0.05128205128205128,,0.06837606837606837,0,0,1,
15818,Keenan Allen,WR,LAC,20221023_SEA@LAC,2022,7,2,2,11,0,10,5.5,0,1-2,66.0,4.0,4.0,66.0,4.0,4.0,0.0,1,66.0,4.0,4.0,66.0,4.0,4.0,0.0,16.5,1.0,1,0,0,
15818,Keenan Allen,WR,LAC,20221120_KC@LAC,2022,11,5,8,94,0,46,18.8,0,7-8,11.0,2.0,2.0,77.0,6.0,6.0,0.0,2,38.5,3.0,3.0,38.5,3.0,3.0,0.0,5.5,1.0,2,0,0,
15818,Keenan Allen,WR,LAC,20221127_LAC@ARI,2022,12,5,7,49,1,16,9.8,1,7-8,94.0,8.0,5.0,171.0,14.0,11.0,0.0,3,57.0,4.666666666666667,3.6666666666666665,57.0,4.666666666666667,3.6666666666666665,0.0,18.8,1.0,3,0,0,
15818,Keenan Allen,WR,LAC,20221204_LAC@LV,2022,13,6,14,88,1,35,14.7,1,9+,49.0,7.0,5.0,220.0,21.0,16.0,1.0,4,55.0,5.25,4.0,51.333333333333336,5.666666666666667,4.0,0.047619047619047616,9.8,1.0793650793650795,0,0,0,
15818,Keenan Allen,WR,LAC,20221211_MIA@LAC,2022,14,12,14,92,0,18,7.7,0,9+,88.0,14.0,6.0,308.0,35.0,22.0,2.0,5,61.6,7.0,4.4,77.0,9.666666666666666,5.333333333333333,0.05714285714285714,14.666666666666666,1.380952380952381,0,0,0,
15818,Keenan Allen,WR,LAC,20221218_TEN@LAC,2022,15,8,9,86,0,31,10.8,0,9+,92.0,14.0,12.0,400.0,49.0,34.0,2.0,6,66.66666666666667,8.166666666666666,5.666666666666667,76.33333333333333,11.666666666666666,7.666666666666667,0.04081632653061224,7.666666666666667,1.4285714285714286,1,0,0,
15818,Keenan Allen,WR,LAC,20221226_LAC@IND,2022,16,11,14,104,0,25,9.5,0,9+,86.0,9.0,8.0,486.0,58.0,42.0,2.0,7,69.42857142857143,8.285714285714286,6.0,88.66666666666667,12.333333333333334,8.666666666666666,0.034482758620689655,10.75,1.4885057471264367,2,0,0,
15818,Keenan Allen,WR,LAC,20230101_LAR@LAC,2022,17,5,6,60,0,28,12.0,0,5-6,104.0,14.0,11.0,590.0,72.0,53.0,2.0,8,73.75,9.0,6.625,94.0,12.333333333333334,10.333333333333334,0.027777777777777776,9.454545454545455,1.3703703703703705,3,0,0,
15818,Keenan Allen,WR,LAC,20230108_LAC@DEN,2022,18,8,11,102,2,30,12.8,1,9+,60.0,6.0,5.0,650.0,78.0,58.0,2.0,9,72.22222222222223,8.666666666666666,6.444444444444445,83.33333333333333,9.666666666666666,8.0,0.02564102564102564,12.0,1.1153846153846154,4,0,0,
15818,Keenan Allen,WR,LAC,20230910_MIA@LAC,2023,1,6,9,76,0,36,12.7,0,9+,,,,752.0,89.0,66.0,4.0,0,752.0,89.0,66.0,88.66666666666667,10.333333333333334,8.0,0.0449438202247191,,0.11610486891385768,0,0,1,
15818,Keenan Allen,WR,LAC,20230917_LAC@TEN,2023,2,8,10,111,2,42,13.9,1,9+,76.0,9.0,6.0,76.0,9.0,6.0,0.0,1,76.0,9.0,6.0,76.0,9.0,6.0,0.0,12.666666666666666,1.0,1,0,0,
15818,Keenan Allen,WR,LAC,20230924_LAC@MIN,2023,3,18,20,215,0,25,11.9,0,9+,111.0,10.0,8.0,187.0,19.0,14.0,2.0,2,93.5,9.5,7.0,93.5,9.5,7.0,0.10526315789473684,13.875,1.0,0,0,0,
15818,Keenan Allen,WR,LAC,20231001_LV@LAC,2023,4,3,5,32,1,22,10.7,1,5-6,215.0,20.0,18.0,402.0,39.0,32.0,2.0,3,134.0,13.0,10.666666666666666,134.0,13.0,10.666666666666666,0.05128205128205128,11.944444444444445,1.0,1,0,0,
15818,Keenan Allen,WR,LAC,20231016_DAL@LAC,2023,6,7,11,85,1,23,12.1,1,9+,32.0,5.0,3.0,434.0,44.0,35.0,3.0,4,108.5,11.0,8.75,119.33333333333333,11.666666666666666,9.666666666666666,0.06818181818181818,10.666666666666666,1.0606060606060606,0,0,0,
15818,Keenan Allen,WR,LAC,20231022_LAC@KC,2023,7,4,9,55,0,26,13.8,0,9+,85.0,11.0,7.0,519.0,55.0,42.0,4.0,5,103.8,11.0,8.4,110.66666666666667,12.0,9.333333333333334,0.07272727272727272,12.142857142857142,1.0909090909090908,0,0,0,
15818,Keenan Allen,WR,LAC,20231029_CHI@LAC,2023,8,8,10,69,0,26,8.6,0,9+,55.0,9.0,4.0,574.0,64.0,46.0,4.0,6,95.66666666666667,10.666666666666666,7.666666666666667,57.333333333333336,8.333333333333334,4.666666666666667,0.0625,13.75,0.7812500000000001,1,0,0,
15818,Keenan Allen,WR,LAC,20231106_LAC@NYJ,2023,9,8,9,77,0,23,9.6,0,9+,69.0,10.0,8.0,643.0,74.0,54.0,4.0,7,91.85714285714286,10.571428571428571,7.714285714285714,69.66666666666667,10.0,6.333333333333333,0.05405405405405406,8.625,0.9459459459459459,2,0,0,
15818,Keenan Allen,WR,LAC,20231112_DET@LAC,2023,10,11,14,175,2,38,15.9,1,9+,77.0,9.0,8.0,720.0,83.0,62.0,4.0,8,90.0,10.375,7.75,67.0,9.333333333333334,6.666666666666667,0.04819277108433735,9.625,0.8995983935742973,3,0,0,
15818,Keenan Allen,WR,LAC,20231119_LAC@GB,2023,11,10,16,116,1,38,11.6,1,9+,175.0,14.0,11.0,895.0,97.0,73.0,6.0,9,99.44444444444444,10.777777777777779,8.11111111111111,107.0,11.0,9.0,0.061855670103092786,15.909090909090908,1.0206185567010309,0,0,0,
15818,Keenan Allen,WR,LAC,20231126_BAL@LAC,2023,12,14,16,106,0,21,7.6,0,9+,116.0,16.0,10.0,1011.0,113.0,83.0,7.0,10,101.1,11.3,8.3,122.66666666666667,13.0,9.666666666666666,0.061946902654867256,11.6,1.1504424778761062,0,0,0,
15818,Keenan Allen,WR,LAC,20231203_LAC@NE,2023,13,5,9,58,0,16,11.6,0,9+,106.0,16.0,14.0,1117.0,129.0,97.0,7.0,11,101.54545454545455,11.727272727272727,8.818181818181818,132.33333333333334,15.333333333333334,11.666666666666666,0.05426356589147287,7.571428571428571,1.3074935400516796,1,0,0,
15818,Keenan Allen,WR,LAC,20231210_DEN@LAC,2023,14,6,12,68,0,22,11.3,0,9+,58.0,9.0,5.0,1175.0,138.0,102.0,7.0,12,97.91666666666667,11.5,8.5,93.33333333333333,13.666666666666666,9.666666666666666,0.050724637681159424,11.6,1.1884057971014492,2,0,0,
15818,Keenan Allen,WR,CHI,20240908_TEN@CHI,2024,1,4,11,29,0,9,7.3,0,9+,,,,1243.0,150.0,108.0,7.0,0,1243.0,150.0,108.0,77.33333333333333,12.333333333333334,8.333333333333334,0.04666666666666667,,0.08222222222222222,0,0,1,
15818,Keenan Allen,WR,CHI,20240929_LAR@CHI,2024,4,3,3,19,0,8,6.3,0,3-4,29.0,11.0,4.0,29.0,11.0,4.0,0.0,1,29.0,11.0,4.0,29.0,11.0,4.0,0.0,7.25,1.0,1,0,0,
15818,Keenan Allen,WR,CHI,20241006_CAR@CHI,2024,5,3,6,33,0,19,11.0,0,5-6,19.0,3.0,3.0,48.0,14.0,7.0,0.0,2,24.0,7.0,3.5,24.0,7.0,3.5,0.0,6.333333333333333,1.0,2,0,0,
15818,Keenan Allen,WR,CHI,20241013_JAX@CHI,2024,6,5,5,41,2,11,8.2,1,5-6,33.0,6.0,3.0,81.0,20.0,10.0,0.0,3,27.0,6.666666666666667,3.3333333333333335,27.0,6.666666666666667,3.3333333333333335,0.0,11.0,1.0,3,0,0,
15818,Keenan Allen,WR,CHI,20241027_CHI@WSH,2024,8,2,7,39,0,22,19.5,0,7-8,41.0,5.0,5.0,122.0,25.0,15.0,2.0,4,30.5,6.25,3.75,31.0,4.666666666666667,3.6666666666666665,0.08,8.2,0.7466666666666667,0,0,0,
15818,Keenan Allen,WR,CHI,20241103_CHI@ARI,2024,9,4,10,36,0,13,9.0,0,9+,39.0,7.0,2.0,161.0,32.0,17.0,2.0,5,32.2,6.4,3.4,37.666666666666664,6.0,3.3333333333333335,0.0625,19.5,0.9375,1,0,0,
15818,Keenan Allen,WR,CHI,20241110_NE@CHI,2024,10,5,6,44,0,12,8.8,0,5-6,36.0,10.0,4.0,197.0,42.0,21.0,2.0,6,32.833333333333336,7.0,3.5,38.666666666666664,7.333333333333333,3.6666666666666665,0.047619047619047616,9.0,1.0476190476190477,2,0,0,
15818,Keenan Allen,WR,CHI,20241117_GB@CHI,2024,11,4,8,41,0,17,10.3,0,7-8,44.0,6.0,5.0,241.0,48.0,26.0,2.0,7,34.42857142857143,6.857142857142857,3.7142857142857144,39.666666666666664,7.666666666666667,3.6666666666666665,0.041666666666666664,8.8,1.1180555555555556,3,0,0,
15818,Keenan Allen,WR,CHI,20241124_MIN@CHI,2024,12,9,15,86,1,40,9.6,1,9+,41.0,8.0,4.0,282.0,56.0,30.0,2.0,8,35.25,7.0,3.75,40.333333333333336,8.0,4.333333333333333,0.03571428571428571,10.25,1.1428571428571428,4,0,0,
15818,Keenan Allen,WR,CHI,20241128_CHI@DET,2024,13,5,8,73,2,31,14.6,1,7-8,86.0,15.0,9.0,368.0,71.0,39.0,3.0,9,40.888888888888886,7.888888888888889,4.333333333333333,57.0,9.666666666666666,6.0,0.04225352112676056,9.555555555555555,1.2253521126760563,0,0,0,
15818,Keenan Allen,WR,CHI,20241208_CHI@SF,2024,14,3,5,30,0,14,10.0,0,5-6,73.0,8.0,5.0,441.0,79.0,44.0,5.0,10,44.1,7.9,4.4,66.66666666666667,10.333333333333334,6.0,0.06329113924050633,14.6,1.3080168776371308,0,0,0,
