player_id,name,pos,team,game_id,season,week,receptions,targets,rec_yards,rec_tds,long_rec,rec_avg
4426844,Elijah Higgins,TE,ARI,20250907_ARI@NO,2025,1,1,2,3,0,3,3.0
4360761,Michael Wilson,WR,ARI,20250907_ARI@NO,2025,1,1,4,5,0,5,5.0
4032473,Rashid Shaheed,WR,NO,20250907_ARI@NO,2025,1,6,9,33,0,17,5.5
4361370,Chris Olave,WR,NO,20250907_ARI@NO,2025,1,7,13,54,0,13,7.7
16731,Brandin Cooks,WR,NO,20250907_ARI@NO,2025,1,3,4,26,0,12,8.7
4569559,Devaughn Vele,WR,NO,20250907_ARI@NO,2025,1,1,2,13,0,13,13.0
4696700,Tip Reiman,TE,ARI,20250907_ARI@NO,2025,1,1,1,10,0,10,10.0
4635008,Keon Coleman,WR,BUF,20250907_BAL@BUF,2025,1,8,11,112,1,25,14.0
3116365,Mark Andrews,TE,BAL,20250907_BAL@BUF,2025,1,1,1,5,0,5,5.0
3930086,Dawson Knox,TE,BUF,20250907_BAL@BUF,2025,1,2,2,20,0,12,10.0
4242433,Joshua Palmer,WR,BUF,20250907_BAL@BUF,2025,1,5,9,61,0,32,12.2
4360939,Rashod Bateman,WR,BAL,20250907_BAL@BUF,2025,1,2,4,10,0,5,5.0
15795,DeAndre Hopkins,WR,BAL,20250907_BAL@BUF,2025,1,2,2,35,1,29,17.5
4573699,Jackson Hawes,TE,BUF,20250907_BAL@BUF,2025,1,1,1,29,0,29,29.0
4429615,Zay Flowers,WR,BAL,20250907_BAL@BUF,2025,1,7,9,143,1,39,20.4
4385690,Dalton Kincaid,TE,BUF,20250907_BAL@BUF,2025,1,4,4,48,1,22,12.0
4373678,Khalil Shakir,WR,BUF,20250907_BAL@BUF,2025,1,6,9,64,0,26,10.7
3052096,Johnny Mundt,TE,JAX,20250907_CAR@JAX,2025,1,0,1,0,0,0,0.0
4685472,Tetairoa McMillan,WR,CAR,20250907_CAR@JAX,2025,1,5,9,68,0,21,13.6
4431588,Ja'Tavion Sanders,TE,CAR,20250907_CAR@JAX,2025,1,2,3,27,0,18,13.5
4430539,Brenton Strange,TE,JAX,20250907_CAR@JAX,2025,1,4,4,59,0,24,14.8
4361577,Dyami Brown,WR,JAX,20250907_CAR@JAX,2025,1,3,4,52,0,23,17.3
4239944,Hunter Long,TE,JAX,20250907_CAR@JAX,2025,1,1,1,6,1,6,6.0
4685415,Travis Hunter,WR,JAX,20250907_CAR@JAX,2025,1,6,8,33,0,10,5.5
4430034,Xavier Legette,WR,CAR,20250907_CAR@JAX,2025,1,3,7,10,0,9,3.3
4432773,Brian Thomas Jr.,WR,JAX,20250907_CAR@JAX,2025,1,1,7,11,0,11,11.0
4372780,Tommy Tremble,TE,CAR,20250907_CAR@JAX,2025,1,1,1,2,0,2,2.0
4808839,Isaiah Bond,WR,CLE,20250907_CIN@CLE,2025,1,1,1,5,0,5,5.0
4036131,Noah Fant,TE,CIN,20250907_CIN@CLE,2025,1,4,5,26,1,12,6.5
3116164,Mike Gesicki,TE,CIN,20250907_CIN@CLE,2025,1,1,3,14,0,14,14.0
4241463,Jerry Jeudy,WR,CLE,20250907_CIN@CLE,2025,1,5,8,66,0,25,13.2
3123076,David Njoku,TE,CLE,20250907_CIN@CLE,2025,1,3,6,37,0,17,12.3
5083076,Harold Fannin Jr.,TE,CLE,20250907_CIN@CLE,2025,1,7,9,63,0,22,9.0
4428678,Jamari Thrash,WR,CLE,20250907_CIN@CLE,2025,1,1,1,6,0,6,6.0
4239993,Tee Higgins,WR,CIN,20250907_CIN@CLE,2025,1,3,4,33,0,13,11.0
3127310,Drew Sample,TE,CIN,20250907_CIN@CLE,2025,1,0,1,0,0,0,0.0
4369863,Cedric Tillman,WR,CLE,20250907_CIN@CLE,2025,1,5,8,52,1,25,10.4
4362628,Ja'Marr Chase,WR,CIN,20250907_CIN@CLE,2025,1,2,5,26,0,20,13.0
4361432,Romeo Doubs,WR,GB,20250907_DET@GB,2025,1,2,4,68,0,48,34.0
4362249,Jayden Reed,WR,GB,20250907_DET@GB,2025,1,3,5,45,1,26,15.0
4428850,Dontayvion Wicks,WR,GB,20250907_DET@GB,2025,1,2,2,30,0,16,15.0
4379401,John FitzPatrick,TE,GB,20250907_DET@GB,2025,1,1,1,2,0,2,2.0
2973405,Kalif Raymond,WR,DET,20250907_DET@GB,2025,1,2,3,16,0,9,8.0
4374302,Amon-Ra St. Brown,WR,DET,20250907_DET@GB,2025,1,4,6,45,0,19,11.3
4572680,Tucker Kraft,TE,GB,20250907_DET@GB,2025,1,2,4,16,1,15,8.0
4701936,Matthew Golden,WR,GB,20250907_DET@GB,2025,1,2,2,16,0,11,8.0
5123663,Isaac TeSlaa,WR,DET,20250907_DET@GB,2025,1,1,1,13,1,13,13.0
4431487,Savion Williams,WR,GB,20250907_DET@GB,2025,1,1,1,1,0,1,1.0
4426388,Jameson Williams,WR,DET,20250907_DET@GB,2025,1,4,5,23,0,11,5.8
4428085,Luke Musgrave,TE,GB,20250907_DET@GB,2025,1,1,1,4,0,4,4.0
3117256,Dalton Schultz,TE,HOU,20250907_HOU@LAR,2025,1,3,5,28,0,11,9.3
4426515,Puka Nacua,WR,LAR,20250907_HOU@LAR,2025,1,10,11,130,0,25,13.0
4242557,Colby Parkinson,TE,LAR,20250907_HOU@LAR,2025,1,2,2,-6,0,1,-3.0
4586312,Jaylin Noel,WR,HOU,20250907_HOU@LAR,2025,1,1,2,7,0,7,7.0
4426553,Davis Allen,TE,LAR,20250907_HOU@LAR,2025,1,1,2,13,1,13,13.0
4258173,Nico Collins,WR,HOU,20250907_HOU@LAR,2025,1,3,5,25,0,14,8.3
4360797,Tutu Atwell,WR,LAR,20250907_HOU@LAR,2025,1,1,1,4,0,4,4.0
16800,Davante Adams,WR,LAR,20250907_HOU@LAR,2025,1,4,8,51,0,24,12.8
4426496,Cade Stover,TE,HOU,20250907_HOU@LAR,2025,1,4,4,22,0,10,5.5
4386544,Xavier Smith,WR,LAR,20250907_HOU@LAR,2025,1,1,1,36,0,36,36.0
3118892,Justin Watson,WR,HOU,20250907_HOU@LAR,2025,1,2,2,27,0,15,13.5
4686422,Xavier Hutchinson,WR,HOU,20250907_HOU@LAR,2025,1,2,2,30,0,23,15.0
4877706,Jayden Higgins,WR,HOU,20250907_HOU@LAR,2025,1,2,3,32,0,23,16.0
2991662,Mack Hollins,WR,NE,20250907_LV@NE,2025,1,1,2,3,0,3,3.0
4429022,Kayshon Boutte,WR,NE,20250907_LV@NE,2025,1,6,8,103,0,24,17.2
4613202,Kyle Williams,WR,NE,20250907_LV@NE,2025,1,1,1,12,0,12,12.0
3046439,Hunter Henry,TE,NE,20250907_LV@NE,2025,1,4,8,66,0,27,16.5
3919510,Alex Bachman,WR,LV,20250907_LV@NE,2025,1,0,1,0,0,0,0.0
4427095,DeMario Douglas,WR,NE,20250907_LV@NE,2025,1,2,7,-2,1,2,-1.0
4428718,Tre Tucker,WR,LV,20250907_LV@NE,2025,1,2,3,54,1,28,27.0
3916433,Jakobi Meyers,WR,LV,20250907_LV@NE,2025,1,8,10,97,0,24,12.1
3043275,Austin Hooper,TE,NE,20250907_LV@NE,2025,1,1,1,10,0,10,10.0
4432665,Brock Bowers,TE,LV,20250907_LV@NE,2025,1,5,8,103,0,38,20.6
4429086,Michael Mayer,TE,LV,20250907_LV@NE,2025,1,4,4,38,0,12,9.5
4603186,Jack Bech,WR,LV,20250907_LV@NE,2025,1,1,1,23,0,23,23.0
4432775,Dont'e Thornton Jr.,WR,LV,20250907_LV@NE,2025,1,2,4,45,0,36,22.5
4688813,Josh Downs,WR,IND,20250907_MIA@IND,2025,1,2,3,12,0,6,6.0
4035687,Michael Pittman Jr.,WR,IND,20250907_MIA@IND,2025,1,6,8,80,1,27,13.3
4372016,Jaylen Waddle,WR,MIA,20250907_MIA@IND,2025,1,4,5,30,0,16,7.5
4360078,Alec Pierce,WR,IND,20250907_MIA@IND,2025,1,1,3,36,0,36,36.0
2998565,Mo Alie-Cox,TE,IND,20250907_MIA@IND,2025,1,1,1,20,0,20,20.0
4597500,Adonai Mitchell,WR,IND,20250907_MIA@IND,2025,1,2,2,21,0,18,10.5
4043016,Dee Eskridge,WR,MIA,20250907_MIA@IND,2025,1,1,2,9,0,9,9.0
4431459,Tyler Warren,TE,IND,20250907_MIA@IND,2025,1,7,9,76,0,21,10.9
4569603,Malik Washington,WR,MIA,20250907_MIA@IND,2025,1,2,5,20,0,11,10.0
3126486,Deebo Samuel,WR,WSH,20250907_NYG@WSH,2025,1,7,10,77,0,21,11.0
4595348,Malik Nabers,WR,NYG,20250907_NYG@WSH,2025,1,5,12,71,0,25,14.2
4429148,Theo Johnson,TE,NYG,20250907_NYG@WSH,2025,1,1,3,5,0,5,5.0
4569587,Wan'Dale Robinson,WR,NYG,20250907_NYG@WSH,2025,1,6,8,55,0,20,9.2
4361516,Daniel Bellinger,TE,NYG,20250907_NYG@WSH,2025,1,1,1,14,0,14,14.0
15835,Zach Ertz,TE,WSH,20250907_NYG@WSH,2025,1,3,5,26,1,11,8.7
2576581,Chris Moore,WR,WSH,20250907_NYG@WSH,2025,1,1,1,34,0,34,34.0
3121409,Noah Brown,WR,WSH,20250907_NYG@WSH,2025,1,2,3,27,0,18,13.5
4602667,Jaylin Lane,WR,WSH,20250907_NYG@WSH,2025,1,1,2,11,0,11,11.0
3916945,Darius Slayton,WR,NYG,20250907_NYG@WSH,2025,1,0,1,0,0,0,0.0
3121422,Terry McLaurin,WR,WSH,20250907_NYG@WSH,2025,1,2,4,27,0,14,13.5
4569618,Garrett Wilson,WR,NYJ,20250907_PIT@NYJ,2025,1,7,9,95,1,33,13.6
4035656,Ben Skowronek,WR,PIT,20250907_PIT@NYJ,2025,1,1,1,22,1,22,22.0
4808766,Mason Taylor,TE,NYJ,20250907_PIT@NYJ,2025,1,1,1,20,0,20,20.0
4361411,Pat Freiermuth,TE,PIT,20250907_PIT@NYJ,2025,1,3,3,28,0,11,9.3
4361372,Jeremy Ruckert,TE,NYJ,20250907_PIT@NYJ,2025,1,2,2,16,0,12,8.0
4047650,DK Metcalf,WR,PIT,20250907_PIT@NYJ,2025,1,4,7,83,0,31,20.8
4243389,Calvin Austin III,WR,PIT,20250907_PIT@NYJ,2025,1,4,6,70,1,30,17.5
3115306,Josh Reynolds,WR,NYJ,20250907_PIT@NYJ,2025,1,2,3,18,0,13,9.0
2310331,Tyler Johnson,WR,NYJ,20250907_PIT@NYJ,2025,1,2,2,31,0,24,15.5
4259147,Jake Tonges,TE,SF,20250907_SF@SEA,2025,1,3,3,15,1,9,5.0
3886598,Jauan Jennings,WR,SF,20250907_SF@SEA,2025,1,2,5,16,0,11,8.0
4576297,AJ Barner,TE,SEA,20250907_SF@SEA,2025,1,1,2,0,0,0,0.0
3040151,George Kittle,TE,SF,20250907_SF@SEA,2025,1,4,4,25,1,11,6.3
4428209,Ricky Pearsall,WR,SF,20250907_SF@SEA,2025,1,4,7,108,0,45,27.0
2977187,Cooper Kupp,WR,SEA,20250907_SF@SEA,2025,1,2,3,15,0,9,7.5
4430878,Jaxon Smith-Njigba,WR,SEA,20250907_SF@SEA,2025,1,9,13,124,0,40,13.8
4678006,Elijah Arroyo,TE,SEA,20250907_SF@SEA,2025,1,1,1,7,0,7,7.0
4040612,Luke Farrell,TE,SF,20250907_SF@SEA,2025,1,1,1,4,0,4,4.0
4567750,Emeka Egbuka,WR,TB,20250907_TB@ATL,2025,1,4,6,67,2,30,16.8
4608810,Tez Johnson,WR,TB,20250907_TB@ATL,2025,1,0,1,0,0,0,0.0
2976592,Sterling Shepard,WR,TB,20250907_TB@ATL,2025,1,3,6,39,0,19,13.0
4243331,Cade Otton,TE,TB,20250907_TB@ATL,2025,1,0,3,0,0,0,0.0
4360248,Kyle Pitts Sr.,TE,ATL,20250907_TB@ATL,2025,1,7,8,59,0,14,8.4
4428796,Casey Washington,WR,ATL,20250907_TB@ATL,2025,1,3,6,33,0,19,11.0
16737,Mike Evans,WR,TB,20250907_TB@ATL,2025,1,5,8,51,0,14,10.2
4426502,Drake London,WR,ATL,20250907_TB@ATL,2025,1,8,15,55,0,12,6.9
4369466,Ryan Miller,WR,TB,20250907_TB@ATL,2025,1,0,1,0,0,0,0.0
3128429,Courtland Sutton,WR,DEN,20250907_TEN@DEN,2025,1,6,9,61,1,22,10.2
4686472,Marvin Mims Jr.,WR,DEN,20250907_TEN@DEN,2025,1,3,4,12,0,7,4.0
4360635,Chig Okonkwo,TE,TEN,20250907_TEN@DEN,2025,1,3,4,19,0,14,6.3
4686728,Gunnar Helm,TE,TEN,20250907_TEN@DEN,2025,1,1,2,16,0,16,16.0
4360231,Lucas Krull,TE,DEN,20250907_TEN@DEN,2025,1,1,2,6,0,6,6.0
4431268,Chimere Dike,WR,TEN,20250907_TEN@DEN,2025,1,0,1,0,0,0,0.0
3925357,Calvin Ridley,WR,TEN,20250907_TEN@DEN,2025,1,4,8,27,0,13,6.8
4883647,Elic Ayomanor,WR,TEN,20250907_TEN@DEN,2025,1,2,7,13,0,10,6.5
4362617,Bryce Oliver,WR,TEN,20250907_TEN@DEN,2025,1,1,1,8,0,8,8.0
4431280,Troy Franklin,WR,DEN,20250907_TEN@DEN,2025,1,4,6,44,0,18,11.0
3051876,Evan Engram,TE,DEN,20250907_TEN@DEN,2025,1,3,4,21,0,10,7.0
3911853,Adam Trautman,TE,DEN,20250907_TEN@DEN,2025,1,1,1,5,0,5,5.0
2577327,Tyler Lockett,WR,TEN,20250907_TEN@DEN,2025,1,0,1,0,0,0,0.0
4036133,T.J. Hockenson,TE,MIN,20250908_MIN@CHI,2025,1,3,4,15,0,9,5.0
4262921,Justin Jefferson,WR,MIN,20250908_MIN@CHI,2025,1,4,7,44,1,17,11.0
4685278,Luther Burden III,WR,CHI,20250908_MIN@CHI,2025,1,1,1,-3,0,-3,-3.0
4258595,Cole Kmet,TE,CHI,20250908_MIN@CHI,2025,1,1,4,31,0,31,31.0
4431299,Rome Odunze,WR,CHI,20250908_MIN@CHI,2025,1,6,9,37,1,17,6.2
4723086,Colston Loveland,TE,CHI,20250908_MIN@CHI,2025,1,2,2,12,0,8,6.0
4382466,Jalen Nailor,WR,MIN,20250908_MIN@CHI,2025,1,1,3,28,0,28,28.0
3921690,Josh Oliver,TE,MIN,20250908_MIN@CHI,2025,1,1,1,5,0,5,5.0
3917914,Olamide Zaccheaus,WR,CHI,20250908_MIN@CHI,2025,1,4,7,42,0,16,10.5
4361432,Romeo Doubs,WR,GB,20250911_WSH@GB,2025,2,3,5,28,1,17,9.3
3126486,Deebo Samuel,WR,WSH,20250911_WSH@GB,2025,2,7,8,44,1,12,6.3
4428850,Dontayvion Wicks,WR,GB,20250911_WSH@GB,2025,2,4,6,44,0,14,11.0
4690923,Ben Sinnott,TE,WSH,20250911_WSH@GB,2025,2,1,1,7,0,7,7.0
15835,Zach Ertz,TE,WSH,20250911_WSH@GB,2025,2,6,8,64,1,20,10.7
4572680,Tucker Kraft,TE,GB,20250911_WSH@GB,2025,2,6,7,124,1,57,20.7
4701936,Matthew Golden,WR,GB,20250911_WSH@GB,2025,2,0,2,0,0,0,0.0
3121409,Noah Brown,WR,WSH,20250911_WSH@GB,2025,2,1,4,9,0,9,9.0
4602667,Jaylin Lane,WR,WSH,20250911_WSH@GB,2025,2,1,4,2,0,2,2.0
4426948,Luke McCaffrey,WR,WSH,20250911_WSH@GB,2025,2,1,1,19,0,19,19.0
3121422,Terry McLaurin,WR,WSH,20250911_WSH@GB,2025,2,5,9,48,0,14,9.6
4689334,Malik Heath,WR,GB,20250911_WSH@GB,2025,2,1,1,37,0,37,37.0
4428085,Luke Musgrave,TE,GB,20250911_WSH@GB,2025,2,2,2,32,0,23,16.0
4036133,T.J. Hockenson,TE,MIN,20250914_ATL@MIN,2025,2,1,3,12,0,12,12.0
4262921,Justin Jefferson,WR,MIN,20250914_ATL@MIN,2025,2,3,6,81,0,50,27.0
4360248,Kyle Pitts Sr.,TE,ATL,20250914_ATL@MIN,2025,2,4,5,37,0,14,9.3
4426502,Drake London,WR,ATL,20250914_ATL@MIN,2025,2,3,4,49,0,21,16.3
4382466,Jalen Nailor,WR,MIN,20250914_ATL@MIN,2025,2,3,5,31,0,17,10.3
4040655,Darnell Mooney,WR,ATL,20250914_ATL@MIN,2025,2,2,4,20,0,11,10.0
4635008,Keon Coleman,WR,BUF,20250914_BUF@NYJ,2025,2,3,3,26,0,12,8.7
3930086,Dawson Knox,TE,BUF,20250914_BUF@NYJ,2025,2,2,5,19,0,12,9.5
4569618,Garrett Wilson,WR,NYJ,20250914_BUF@NYJ,2025,2,4,8,50,0,18,12.5
4242433,Joshua Palmer,WR,BUF,20250914_BUF@NYJ,2025,2,2,3,47,0,32,23.5
4429105,Arian Smith,WR,NYJ,20250914_BUF@NYJ,2025,2,1,2,8,0,8,8.0
4241476,Tyrell Shavers,WR,BUF,20250914_BUF@NYJ,2025,2,0,2,0,0,0,0.0
4808766,Mason Taylor,TE,NYJ,20250914_BUF@NYJ,2025,2,1,2,5,0,5,5.0
4573699,Jackson Hawes,TE,BUF,20250914_BUF@NYJ,2025,2,1,1,5,0,5,5.0
4361372,Jeremy Ruckert,TE,NYJ,20250914_BUF@NYJ,2025,2,1,1,5,1,5,5.0
4385690,Dalton Kincaid,TE,BUF,20250914_BUF@NYJ,2025,2,4,6,37,0,18,9.3
4373678,Khalil Shakir,WR,BUF,20250914_BUF@NYJ,2025,2,1,2,12,0,12,12.0
2310331,Tyler Johnson,WR,NYJ,20250914_BUF@NYJ,2025,2,0,1,0,0,0,0.0
4683243,Mitchell Evans,TE,CAR,20250914_CAR@ARI,2025,2,1,1,9,0,9,9.0
4361307,Trey McBride,TE,ARI,20250914_CAR@ARI,2025,2,6,7,78,0,31,13.0
4037235,Greg Dortch,WR,ARI,20250914_CAR@ARI,2025,2,1,1,11,0,11,11.0
4432708,Marvin Harrison Jr.,WR,ARI,20250914_CAR@ARI,2025,2,2,5,27,0,15,13.5
4685472,Tetairoa McMillan,WR,CAR,20250914_CAR@ARI,2025,2,6,10,100,0,40,16.7
4426844,Elijah Higgins,TE,ARI,20250914_CAR@ARI,2025,2,2,3,45,0,27,22.5
4431588,Ja'Tavion Sanders,TE,CAR,20250914_CAR@ARI,2025,2,7,9,54,0,12,7.7
4360763,Brycen Tremayne,WR,CAR,20250914_CAR@ARI,2025,2,3,5,48,0,26,16.0
4360761,Michael Wilson,WR,ARI,20250914_CAR@ARI,2025,2,1,2,11,1,11,11.0
4430034,Xavier Legette,WR,CAR,20250914_CAR@ARI,2025,2,1,8,-2,0,-2,-2.0
4372780,Tommy Tremble,TE,CAR,20250914_CAR@ARI,2025,2,3,3,20,0,9,6.7
4685278,Luther Burden III,WR,CHI,20250914_CHI@DET,2025,2,1,2,5,0,5,5.0
2973405,Kalif Raymond,WR,DET,20250914_CHI@DET,2025,2,1,1,14,0,14,14.0
4374302,Amon-Ra St. Brown,WR,DET,20250914_CHI@DET,2025,2,9,11,115,3,34,12.8
4258595,Cole Kmet,TE,CHI,20250914_CHI@DET,2025,2,2,2,29,0,22,14.5
4431299,Rome Odunze,WR,CHI,20250914_CHI@DET,2025,2,7,11,128,2,37,18.3
5123663,Isaac TeSlaa,WR,DET,20250914_CHI@DET,2025,2,1,1,29,0,29,29.0
4723086,Colston Loveland,TE,CHI,20250914_CHI@DET,2025,2,0,1,0,0,0,0.0
4426388,Jameson Williams,WR,DET,20250914_CHI@DET,2025,2,2,4,108,1,64,54.0
3917914,Olamide Zaccheaus,WR,CHI,20250914_CHI@DET,2025,2,2,5,12,0,6,6.0
4808839,Isaiah Bond,WR,CLE,20250914_CLE@BAL,2025,2,1,3,6,0,6,6.0
3116365,Mark Andrews,TE,BAL,20250914_CLE@BAL,2025,2,1,3,2,0,2,2.0
4241424,Tylan Wallace,WR,BAL,20250914_CLE@BAL,2025,2,2,2,25,1,15,12.5
4696882,Devontez Walker,WR,BAL,20250914_CLE@BAL,2025,2,2,2,26,2,24,13.0
4241463,Jerry Jeudy,WR,CLE,20250914_CLE@BAL,2025,2,4,8,51,0,26,12.8
4360939,Rashod Bateman,WR,BAL,20250914_CLE@BAL,2025,2,2,4,15,0,10,7.5
15795,DeAndre Hopkins,WR,BAL,20250914_CLE@BAL,2025,2,2,2,64,1,41,32.0
3123076,David Njoku,TE,CLE,20250914_CLE@BAL,2025,2,4,5,40,0,23,10.0
5083076,Harold Fannin Jr.,TE,CLE,20250914_CLE@BAL,2025,2,5,5,48,0,20,9.6
4428678,Jamari Thrash,WR,CLE,20250914_CLE@BAL,2025,2,1,1,5,0,5,6.0
4429615,Zay Flowers,WR,BAL,20250914_CLE@BAL,2025,2,7,11,75,0,19,10.7
4369863,Cedric Tillman,WR,CLE,20250914_CLE@BAL,2025,2,2,7,22,1,18,11.0
3128429,Courtland Sutton,WR,DEN,20250914_DEN@IND,2025,2,1,4,6,0,6,6.0
4688813,Josh Downs,WR,IND,20250914_DEN@IND,2025,2,6,8,51,0,19,8.5
4035687,Michael Pittman Jr.,WR,IND,20250914_DEN@IND,2025,2,4,5,40,0,12,10.0
4600981,Pat Bryant,WR,DEN,20250914_DEN@IND,2025,2,2,3,18,0,12,9.0
4686472,Marvin Mims Jr.,WR,DEN,20250914_DEN@IND,2025,2,2,2,24,1,23,12.0
4360078,Alec Pierce,WR,IND,20250914_DEN@IND,2025,2,4,5,68,0,44,17.0
2998565,Mo Alie-Cox,TE,IND,20250914_DEN@IND,2025,2,1,1,8,0,8,8.0
4597500,Adonai Mitchell,WR,IND,20250914_DEN@IND,2025,2,2,4,20,0,12,10.0
4431459,Tyler Warren,TE,IND,20250914_DEN@IND,2025,2,4,7,79,0,41,19.8
4431280,Troy Franklin,WR,DEN,20250914_DEN@IND,2025,2,8,9,89,1,42,11.1
3051876,Evan Engram,TE,DEN,20250914_DEN@IND,2025,2,1,2,12,0,12,12.0
3911853,Adam Trautman,TE,DEN,20250914_DEN@IND,2025,2,3,3,10,1,7,3.3
4036131,Noah Fant,TE,CIN,20250914_JAX@CIN,2025,2,3,4,28,0,25,9.3
3116164,Mike Gesicki,TE,CIN,20250914_JAX@CIN,2025,2,3,4,18,0,10,6.0
3134353,Tim Patrick,WR,JAX,20250914_JAX@CIN,2025,2,0,1,0,0,0,0.0
4430539,Brenton Strange,TE,JAX,20250914_JAX@CIN,2025,2,3,5,17,0,10,5.7
4361577,Dyami Brown,WR,JAX,20250914_JAX@CIN,2025,2,5,7,57,1,18,11.4
4368003,Andrei Iosivas,WR,CIN,20250914_JAX@CIN,2025,2,1,5,12,0,12,12.0
4239993,Tee Higgins,WR,CIN,20250914_JAX@CIN,2025,2,3,8,56,1,42,18.7
4432620,Parker Washington,WR,JAX,20250914_JAX@CIN,2025,2,5,5,76,0,40,15.2
3127310,Drew Sample,TE,CIN,20250914_JAX@CIN,2025,2,1,2,7,0,7,7.0
4685415,Travis Hunter,WR,JAX,20250914_JAX@CIN,2025,2,3,6,22,0,9,7.3
4432773,Brian Thomas Jr.,WR,JAX,20250914_JAX@CIN,2025,2,4,12,49,0,18,12.3
4690070,Mitchell Tinsley,WR,CIN,20250914_JAX@CIN,2025,2,1,1,13,1,13,13.0
4362628,Ja'Marr Chase,WR,CIN,20250914_JAX@CIN,2025,2,14,16,165,1,25,11.8
4426515,Puka Nacua,WR,LAR,20250914_LAR@TEN,2025,2,8,9,91,0,24,11.4
4426553,Davis Allen,TE,LAR,20250914_LAR@TEN,2025,2,1,1,8,1,8,8.0
4569382,Jordan Whittington,WR,LAR,20250914_LAR@TEN,2025,2,2,2,42,0,40,21.0
4360635,Chig Okonkwo,TE,TEN,20250914_LAR@TEN,2025,2,4,6,35,0,14,8.8
4686728,Gunnar Helm,TE,TEN,20250914_LAR@TEN,2025,2,2,2,9,0,7,4.5
4360797,Tutu Atwell,WR,LAR,20250914_LAR@TEN,2025,2,0,1,0,0,0,0.0
4431268,Chimere Dike,WR,TEN,20250914_LAR@TEN,2025,2,2,5,-1,0,0,-0.5
3925357,Calvin Ridley,WR,TEN,20250914_LAR@TEN,2025,2,3,6,57,0,26,19.0
16800,Davante Adams,WR,LAR,20250914_LAR@TEN,2025,2,6,13,106,1,33,17.7
3930066,Van Jefferson,WR,TEN,20250914_LAR@TEN,2025,2,2,2,10,0,5,5.0
4883647,Elic Ayomanor,WR,TEN,20250914_LAR@TEN,2025,2,4,6,56,1,23,14.0
2573401,Tyler Higbee,TE,LAR,20250914_LAR@TEN,2025,2,4,4,37,0,20,9.3
2577327,Tyler Lockett,WR,TEN,20250914_LAR@TEN,2025,2,2,3,9,0,5,4.5
