player_id,name,pos,team,game_id,season,week,receptions,targets,rec_yards,rec_tds,long_rec,rec_avg
4242355,Jake Ferguson,TE,DAL,20240908_DAL@CLE,2024,1,3,5,15,0,7,5.0
4692835,Jalen Brooks,WR,DAL,20240908_DAL@CLE,2024,1,1,1,18,0,18,18.0
3123076,David Njoku,TE,CLE,20240908_DAL@CLE,2024,1,4,5,44,0,29,11.0
16731,Brandin Cooks,WR,DAL,20240908_DAL@CLE,2024,1,4,7,40,1,21,10.0
4369863,Cedric Tillman,WR,CLE,20240908_DAL@CLE,2024,1,1,1,3,0,3,3.0
3676833,KaVontae Turpin,WR,DAL,20240908_DAL@CLE,2024,1,0,1,0,0,0,0.0
4249417,Jalen Tolbert,WR,DAL,20240908_DAL@CLE,2024,1,1,2,12,0,12,12.0
3128429,Courtland Sutton,WR,DEN,20240908_DEN@SEA,2024,1,4,12,38,0,17,9.5
4036131,Noah Fant,TE,SEA,20240908_DEN@SEA,2024,1,2,4,11,0,9,5.5
4686472,Marvin Mims Jr.,WR,DEN,20240908_DEN@SEA,2024,1,0,1,0,0,0,0.0
4039057,Lil'Jordan Humphrey,WR,DEN,20240908_DEN@SEA,2024,1,0,1,0,0,0,0.0
4401805,Dareke Young,WR,SEA,20240908_DEN@SEA,2024,1,0,1,0,0,0,0.0
4047650,DK Metcalf,WR,SEA,20240908_DEN@SEA,2024,1,3,4,29,0,12,9.7
4569559,Devaughn Vele,WR,DEN,20240908_DEN@SEA,2024,1,8,8,39,0,9,4.9
4367209,Greg Dulcich,TE,DEN,20240908_DEN@SEA,2024,1,2,3,12,0,7,6.0
3115306,Josh Reynolds,WR,DEN,20240908_DEN@SEA,2024,1,5,8,45,0,25,9.0
4430878,Jaxon Smith-Njigba,WR,SEA,20240908_DEN@SEA,2024,1,2,2,19,0,10,9.5
3911853,Adam Trautman,TE,DEN,20240908_DEN@SEA,2024,1,0,1,0,0,0,0.0
2577327,Tyler Lockett,WR,SEA,20240908_DEN@SEA,2024,1,6,7,77,0,19,12.8
4035687,Michael Pittman Jr.,WR,IND,20240908_HOU@IND,2024,1,4,8,31,0,13,7.8
3117256,Dalton Schultz,TE,HOU,20240908_HOU@IND,2024,1,3,3,16,0,7,5.3
4258173,Nico Collins,WR,HOU,20240908_HOU@IND,2024,1,6,8,117,0,55,19.5
4039160,Kylen Granson,TE,IND,20240908_HOU@IND,2024,1,0,1,0,0,0,0.0
4360078,Alec Pierce,WR,IND,20240908_HOU@IND,2024,1,3,3,125,1,60,41.7
2998565,Mo Alie-Cox,TE,IND,20240908_HOU@IND,2024,1,0,1,0,0,0,0.0
4061956,Ashton Dulin,WR,IND,20240908_HOU@IND,2024,1,1,1,54,1,54,54.0
4362504,Brevin Jordan,TE,HOU,20240908_HOU@IND,2024,1,1,2,3,0,3,3.0
4597500,Adonai Mitchell,WR,IND,20240908_HOU@IND,2024,1,1,5,2,0,2,2.0
4686422,Xavier Hutchinson,WR,HOU,20240908_HOU@IND,2024,1,1,1,3,0,3,3.0
4366031,Tank Dell,WR,HOU,20240908_HOU@IND,2024,1,3,7,40,0,23,13.3
4365395,Julian Hill,TE,MIA,20240908_JAX@MIA,2024,1,1,1,6,0,6,6.0
4372016,Jaylen Waddle,WR,MIA,20240908_JAX@MIA,2024,1,5,5,109,0,63,21.8
3052897,Durham Smythe,TE,MIA,20240908_JAX@MIA,2024,1,0,3,0,0,0,0.0
4243537,Gabe Davis,WR,JAX,20240908_JAX@MIA,2024,1,3,3,62,0,22,20.7
3895856,Christian Kirk,WR,JAX,20240908_JAX@MIA,2024,1,1,4,30,0,30,30.0
4432620,Parker Washington,WR,JAX,20240908_JAX@MIA,2024,1,1,1,3,0,3,3.0
3123075,Braxton Berrios,WR,MIA,20240908_JAX@MIA,2024,1,0,2,0,0,0,0.0
4432773,Brian Thomas Jr.,WR,JAX,20240908_JAX@MIA,2024,1,4,4,47,1,18,11.8
3051876,Evan Engram,TE,JAX,20240908_JAX@MIA,2024,1,1,4,5,0,5,5.0
4426515,Puka Nacua,WR,LAR,20240908_LAR@DET,2024,1,4,4,35,0,16,8.8
4242557,Colby Parkinson,TE,LAR,20240908_LAR@DET,2024,1,4,5,47,0,20,11.8
4426553,Davis Allen,TE,LAR,20240908_LAR@DET,2024,1,0,1,0,0,0,0.0
4374302,Amon-Ra St. Brown,WR,DET,20240908_LAR@DET,2024,1,3,6,13,0,5,4.3
3043116,Demarcus Robinson,WR,LAR,20240908_LAR@DET,2024,1,4,7,42,0,14,10.5
2977187,Cooper Kupp,WR,LAR,20240908_LAR@DET,2024,1,14,21,110,1,21,7.9
4426388,Jameson Williams,WR,DET,20240908_LAR@DET,2024,1,5,9,121,1,52,24.2
2310331,Tyler Johnson,WR,LAR,20240908_LAR@DET,2024,1,5,7,79,0,63,15.8
4242433,Joshua Palmer,WR,LAC,20240908_LV@LAC,2024,1,2,4,15,0,11,7.5
4429025,Quentin Johnston,WR,LAC,20240908_LV@LAC,2024,1,3,5,38,0,16,12.7
16800,Davante Adams,WR,LV,20240908_LV@LAC,2024,1,5,6,59,0,23,11.8
4428718,Tre Tucker,WR,LV,20240908_LV@LAC,2024,1,2,3,22,0,14,11.0
3916433,Jakobi Meyers,WR,LV,20240908_LV@LAC,2024,1,3,3,61,0,33,20.3
4612826,Ladd McConkey,WR,LAC,20240908_LV@LAC,2024,1,5,7,39,1,11,7.8
4432665,Brock Bowers,TE,LV,20240908_LV@LAC,2024,1,6,8,58,0,26,9.7
4429086,Michael Mayer,TE,LV,20240908_LV@LAC,2024,1,2,3,3,0,3,1.5
4595348,Malik Nabers,WR,NYG,20240908_MIN@NYG,2024,1,5,7,66,0,25,13.2
4429148,Theo Johnson,TE,NYG,20240908_MIN@NYG,2024,1,1,4,18,0,18,18.0
4262921,Justin Jefferson,WR,MIN,20240908_MIN@NYG,2024,1,4,6,59,1,44,14.8
3052096,Johnny Mundt,TE,MIN,20240908_MIN@NYG,2024,1,2,3,15,0,9,7.5
4692590,Jalin Hyatt,WR,NYG,20240908_MIN@NYG,2024,1,0,1,0,0,0,0.0
4569587,Wan'Dale Robinson,WR,NYG,20240908_MIN@NYG,2024,1,6,12,44,0,15,7.3
4361516,Daniel Bellinger,TE,NYG,20240908_MIN@NYG,2024,1,1,1,3,0,3,3.0
4429205,Jordan Addison,WR,MIN,20240908_MIN@NYG,2024,1,3,4,35,0,16,11.7
3916945,Darius Slayton,WR,NYG,20240908_MIN@NYG,2024,1,3,4,26,0,11,8.7
4382466,Jalen Nailor,WR,MIN,20240908_MIN@NYG,2024,1,1,1,21,1,21,21.0
3921690,Josh Oliver,TE,MIN,20240908_MIN@NYG,2024,1,2,2,27,0,22,13.5
4362921,Tyquan Thornton,WR,NE,20240908_NE@CIN,2024,1,2,3,27,0,17,13.5
3116164,Mike Gesicki,TE,CIN,20240908_NE@CIN,2024,1,3,4,18,0,7,6.0
3046439,Hunter Henry,TE,NE,20240908_NE@CIN,2024,1,2,3,18,0,9,9.0
4427095,DeMario Douglas,WR,NE,20240908_NE@CIN,2024,1,2,3,12,0,9,6.0
4257188,Charlie Jones,WR,CIN,20240908_NE@CIN,2024,1,1,1,5,0,5,5.0
4368003,Andrei Iosivas,WR,CIN,20240908_NE@CIN,2024,1,3,6,26,0,13,8.7
3043275,Austin Hooper,TE,NE,20240908_NE@CIN,2024,1,2,4,31,0,16,15.5
4430637,Ja'Lynn Polk,WR,NE,20240908_NE@CIN,2024,1,1,1,6,0,6,6.0
4362628,Ja'Marr Chase,WR,CIN,20240908_NE@CIN,2024,1,6,6,62,0,28,10.3
4426354,George Pickens,WR,PIT,20240908_PIT@ATL,2024,1,6,7,85,0,40,14.2
4361411,Pat Freiermuth,TE,PIT,20240908_PIT@ATL,2024,1,4,4,27,0,10,6.8
4035020,Charlie Woerner,TE,ATL,20240908_PIT@ATL,2024,1,1,2,4,0,4,4.0
4360248,Kyle Pitts Sr.,TE,ATL,20240908_PIT@ATL,2024,1,3,3,26,1,12,8.7
3930066,Van Jefferson,WR,PIT,20240908_PIT@ATL,2024,1,1,2,1,0,1,1.0
4430802,Darnell Washington,TE,PIT,20240908_PIT@ATL,2024,1,1,1,5,0,5,5.0
4243389,Calvin Austin III,WR,PIT,20240908_PIT@ATL,2024,1,1,2,7,0,7,7.0
4426502,Drake London,WR,ATL,20240908_PIT@ATL,2024,1,2,3,15,0,8,7.5
4040655,Darnell Mooney,WR,ATL,20240908_PIT@ATL,2024,1,1,3,15,0,15,15.0
4567156,Treylon Burks,WR,TEN,20240908_TEN@CHI,2024,1,1,2,2,0,2,2.0
15795,DeAndre Hopkins,WR,TEN,20240908_TEN@CHI,2024,1,1,1,8,0,8,8.0
4360635,Chig Okonkwo,TE,TEN,20240908_TEN@CHI,2024,1,2,2,15,1,17,7.5
3925357,Calvin Ridley,WR,TEN,20240908_TEN@CHI,2024,1,3,7,50,0,22,16.7
4258595,Cole Kmet,TE,CHI,20240908_TEN@CHI,2024,1,1,1,4,0,4,4.0
4431299,Rome Odunze,WR,CHI,20240908_TEN@CHI,2024,1,1,4,11,0,11,11.0
2580216,DeAndre Carter,WR,CHI,20240908_TEN@CHI,2024,1,1,2,6,0,6,6.0
15818,Keenan Allen,WR,CHI,20240908_TEN@CHI,2024,1,4,11,29,0,9,7.3
3116165,Chris Godwin Jr.,WR,TB,20240908_WSH@TB,2024,1,8,8,83,1,24,10.4
4426407,Trey Palmer,WR,TB,20240908_WSH@TB,2024,1,1,2,19,0,19,19.0
15835,Zach Ertz,TE,WSH,20240908_WSH@TB,2024,1,3,4,28,0,12,9.3
4243331,Cade Otton,TE,TB,20240908_WSH@TB,2024,1,1,2,5,0,5,5.0
4048228,John Bates,TE,WSH,20240908_WSH@TB,2024,1,0,1,0,0,0,0.0
16737,Mike Evans,WR,TB,20240908_WSH@TB,2024,1,5,6,61,2,24,12.2
4426948,Luke McCaffrey,WR,WSH,20240908_WSH@TB,2024,1,3,3,18,0,10,6.0
3121422,Terry McLaurin,WR,WSH,20240908_WSH@TB,2024,1,2,4,17,0,11,8.5
4430834,Jalen McMillan,WR,TB,20240908_WSH@TB,2024,1,1,3,32,1,32,32.0
3917914,Olamide Zaccheaus,WR,WSH,20240908_WSH@TB,2024,1,1,3,15,0,15,15.0
3126486,Deebo Samuel,WR,SF,20240909_NYJ@SF,2024,1,5,9,54,0,25,10.8
3915486,Tyler Conklin,TE,NYJ,20240909_NYJ@SF,2024,1,1,2,6,0,6,6.0
3886598,Jauan Jennings,WR,SF,20240909_NYJ@SF,2024,1,5,5,64,0,22,12.8
4569618,Garrett Wilson,WR,NYJ,20240909_NYJ@SF,2024,1,6,11,60,0,16,10.0
2975863,Eric Saubert,TE,SF,20240909_NYJ@SF,2024,1,0,1,0,0,0,0.0
4360438,Brandon Aiyuk,WR,SF,20240909_NYJ@SF,2024,1,2,5,28,0,14,14.0
3040151,George Kittle,TE,SF,20240909_NYJ@SF,2024,1,4,5,40,0,26,10.0
2991662,Mack Hollins,WR,BUF,20240912_BUF@MIA,2024,2,0,1,0,0,0,0.0
4635008,Keon Coleman,WR,BUF,20240912_BUF@MIA,2024,2,0,1,0,0,0,0.0
4365395,Julian Hill,TE,MIA,20240912_BUF@MIA,2024,2,0,2,0,0,0,0.0
4372016,Jaylen Waddle,WR,MIA,20240912_BUF@MIA,2024,2,4,4,41,0,21,10.3
3052897,Durham Smythe,TE,MIA,20240912_BUF@MIA,2024,2,1,1,8,0,8,8.0
3051738,Marquez Valdes-Scantling,WR,BUF,20240912_BUF@MIA,2024,2,0,1,0,0,0,0.0
3123075,Braxton Berrios,WR,MIA,20240912_BUF@MIA,2024,2,0,1,0,0,0,0.0
4385690,Dalton Kincaid,TE,BUF,20240912_BUF@MIA,2024,2,4,4,33,0,9,8.3
3121427,Curtis Samuel,WR,BUF,20240912_BUF@MIA,2024,2,1,2,3,0,3,3.0
4373678,Khalil Shakir,WR,BUF,20240912_BUF@MIA,2024,2,5,5,54,0,21,10.8
3117256,Dalton Schultz,TE,HOU,20240915_CHI@HOU,2024,2,2,3,21,0,16,10.5
4258173,Nico Collins,WR,HOU,20240915_CHI@HOU,2024,2,8,10,135,1,28,16.9
4362504,Brevin Jordan,TE,HOU,20240915_CHI@HOU,2024,2,1,1,4,0,4,4.0
4258595,Cole Kmet,TE,CHI,20240915_CHI@HOU,2024,2,4,5,27,0,12,6.8
4431299,Rome Odunze,WR,CHI,20240915_CHI@HOU,2024,2,2,5,33,0,27,16.5
4426496,Cade Stover,TE,HOU,20240915_CHI@HOU,2024,2,1,1,18,0,18,18.0
2580216,DeAndre Carter,WR,CHI,20240915_CHI@HOU,2024,2,3,4,32,0,14,10.7
4686422,Xavier Hutchinson,WR,HOU,20240915_CHI@HOU,2024,2,0,1,0,0,0,0.0
4366031,Tank Dell,WR,HOU,20240915_CHI@HOU,2024,2,1,4,-3,0,-3,-3.0
3116164,Mike Gesicki,TE,CIN,20240915_CIN@KC,2024,2,7,9,91,0,37,13.0
4428331,Rashee Rice,WR,KC,20240915_CIN@KC,2024,2,5,6,75,1,44,15.0
4368003,Andrei Iosivas,WR,CIN,20240915_CIN@KC,2024,2,2,4,7,2,4,3.5
4683062,Xavier Worthy,WR,KC,20240915_CIN@KC,2024,2,2,4,17,0,12,8.5
3127310,Drew Sample,TE,CIN,20240915_CIN@KC,2024,2,3,3,28,0,12,9.3
15847,Travis Kelce,TE,KC,20240915_CIN@KC,2024,2,1,3,5,0,5,5.0
4430723,Jared Wiley,TE,KC,20240915_CIN@KC,2024,2,1,1,7,0,7,7.0
3118892,Justin Watson,WR,KC,20240915_CIN@KC,2024,2,2,2,22,0,16,11.0
4427834,Erick All Jr.,TE,CIN,20240915_CIN@KC,2024,2,4,4,32,0,19,8.0
4362628,Ja'Marr Chase,WR,CIN,20240915_CIN@KC,2024,2,4,5,35,0,13,8.8
4241463,Jerry Jeudy,WR,CLE,20240915_CLE@JAX,2024,2,5,6,73,0,30,14.6
4243537,Gabe Davis,WR,JAX,20240915_CLE@JAX,2024,2,3,7,43,0,22,14.3
4430539,Brenton Strange,TE,JAX,20240915_CLE@JAX,2024,2,3,6,65,0,30,21.7
3895856,Christian Kirk,WR,JAX,20240915_CLE@JAX,2024,2,1,3,-1,0,-1,-1.0
4432620,Parker Washington,WR,JAX,20240915_CLE@JAX,2024,2,0,1,0,0,0,0.0
4369863,Cedric Tillman,WR,CLE,20240915_CLE@JAX,2024,2,1,2,2,0,2,2.0
4432773,Brian Thomas Jr.,WR,JAX,20240915_CLE@JAX,2024,2,2,4,94,0,66,47.0
4040612,Luke Farrell,TE,JAX,20240915_CLE@JAX,2024,2,2,2,13,0,7,6.5
4361432,Romeo Doubs,WR,GB,20240915_IND@GB,2024,2,3,3,62,0,39,20.7
4035687,Michael Pittman Jr.,WR,IND,20240915_IND@GB,2024,2,3,7,21,0,11,7.0
4362249,Jayden Reed,WR,GB,20240915_IND@GB,2024,2,2,2,9,0,9,4.5
4428850,Dontayvion Wicks,WR,GB,20240915_IND@GB,2024,2,3,4,26,1,14,8.7
4039160,Kylen Granson,TE,IND,20240915_IND@GB,2024,2,1,2,9,0,9,9.0
4360078,Alec Pierce,WR,IND,20240915_IND@GB,2024,2,5,7,56,1,18,11.2
2998565,Mo Alie-Cox,TE,IND,20240915_IND@GB,2024,2,1,1,22,0,22,22.0
4061956,Ashton Dulin,WR,IND,20240915_IND@GB,2024,2,1,2,13,0,13,13.0
4572680,Tucker Kraft,TE,GB,20240915_IND@GB,2024,2,2,2,16,0,17,8.0
4597500,Adonai Mitchell,WR,IND,20240915_IND@GB,2024,2,1,4,30,0,30,30.0
4722908,Drew Ogletree,TE,IND,20240915_IND@GB,2024,2,1,2,12,0,12,12.0
4428085,Luke Musgrave,TE,GB,20240915_IND@GB,2024,2,1,1,6,0,6,6.0
4242433,Joshua Palmer,WR,LAC,20240915_LAC@CAR,2024,2,2,2,19,0,11,9.5
4429025,Quentin Johnston,WR,LAC,20240915_LAC@CAR,2024,2,5,6,51,2,29,10.2
4431588,Ja'Tavion Sanders,TE,CAR,20240915_LAC@CAR,2024,2,2,2,8,0,6,4.0
4426485,Jonathan Mingo,WR,CAR,20240915_LAC@CAR,2024,2,1,2,1,0,1,1.0
4612826,Ladd McConkey,WR,LAC,20240915_LAC@CAR,2024,2,2,4,26,0,15,13.0
4212909,David Moore,WR,CAR,20240915_LAC@CAR,2024,2,0,1,0,0,0,0.0
4372780,Tommy Tremble,TE,CAR,20240915_LAC@CAR,2024,2,3,4,23,0,12,7.7
4242557,Colby Parkinson,TE,LAR,20240915_LAR@ARI,2024,2,1,2,12,0,12,12.0
4361307,Trey McBride,TE,ARI,20240915_LAR@ARI,2024,2,6,6,67,0,21,11.2
4569382,Jordan Whittington,WR,LAR,20240915_LAR@ARI,2024,2,2,2,22,0,22,11.0
4037235,Greg Dortch,WR,ARI,20240915_LAR@ARI,2024,2,2,2,11,0,8,5.5
4360797,Tutu Atwell,WR,LAR,20240915_LAR@ARI,2024,2,3,4,48,0,21,16.0
4432708,Marvin Harrison Jr.,WR,ARI,20240915_LAR@ARI,2024,2,4,8,130,2,60,32.5
4426844,Elijah Higgins,TE,ARI,20240915_LAR@ARI,2024,2,1,1,18,1,18,18.0
3043116,Demarcus Robinson,WR,LAR,20240915_LAR@ARI,2024,2,2,4,50,0,42,25.0
4360761,Michael Wilson,WR,ARI,20240915_LAR@ARI,2024,2,2,2,31,0,23,15.5
2977187,Cooper Kupp,WR,LAR,20240915_LAR@ARI,2024,2,4,6,37,0,24,9.3
2310331,Tyler Johnson,WR,LAR,20240915_LAR@ARI,2024,2,2,3,20,0,13,10.0
3116365,Mark Andrews,TE,BAL,20240915_LV@BAL,2024,2,4,5,51,0,16,12.8
4360939,Rashod Bateman,WR,BAL,20240915_LV@BAL,2024,2,3,4,40,0,18,13.3
4241263,Charlie Kolar,TE,BAL,20240915_LV@BAL,2024,2,1,1,4,0,4,4.0
16800,Davante Adams,WR,LV,20240915_LV@BAL,2024,2,9,12,110,1,30,12.2
4428718,Tre Tucker,WR,LV,20240915_LV@BAL,2024,2,2,2,13,0,7,6.5
3916433,Jakobi Meyers,WR,LV,20240915_LV@BAL,2024,2,4,5,29,0,13,7.3
4361050,Isaiah Likely,TE,BAL,20240915_LV@BAL,2024,2,2,3,26,0,15,13.0
4432665,Brock Bowers,TE,LV,20240915_LV@BAL,2024,2,9,9,98,0,27,10.9
4429086,Michael Mayer,TE,LV,20240915_LV@BAL,2024,2,1,1,11,0,11,11.0
4429615,Zay Flowers,WR,BAL,20240915_LV@BAL,2024,2,7,11,91,1,21,13.0
4040774,Harrison Bryant,TE,LV,20240915_LV@BAL,2024,2,0,1,0,0,0,0.0
4241389,CeeDee Lamb,WR,DAL,20240915_NO@DAL,2024,2,4,7,90,1,65,22.5
4372096,Luke Schoonmaker,TE,DAL,20240915_NO@DAL,2024,2,6,6,43,0,15,7.2
4692835,Jalen Brooks,WR,DAL,20240915_NO@DAL,2024,2,1,3,10,0,10,10.0
4032473,Rashid Shaheed,WR,NO,20240915_NO@DAL,2024,2,4,4,96,1,70,24.0
4361370,Chris Olave,WR,NO,20240915_NO@DAL,2024,2,4,6,81,0,39,20.3
16731,Brandin Cooks,WR,DAL,20240915_NO@DAL,2024,2,2,2,19,0,11,9.5
3676833,KaVontae Turpin,WR,DAL,20240915_NO@DAL,2024,2,2,4,4,0,5,2.0
4249417,Jalen Tolbert,WR,DAL,20240915_NO@DAL,2024,2,6,9,82,0,39,13.7
4360967,Brevyn Spann-Ford,TE,DAL,20240915_NO@DAL,2024,2,0,1,0,0,0,0.0
4595348,Malik Nabers,WR,NYG,20240915_NYG@WSH,2024,2,10,18,127,1,28,12.7
4569587,Wan'Dale Robinson,WR,NYG,20240915_NYG@WSH,2024,2,2,4,18,1,11,9.0
15835,Zach Ertz,TE,WSH,20240915_NYG@WSH,2024,2,4,4,62,0,21,15.5
4361577,Dyami Brown,WR,WSH,20240915_NYG@WSH,2024,2,2,4,17,0,12,8.5
3121409,Noah Brown,WR,WSH,20240915_NYG@WSH,2024,2,3,3,56,0,34,18.7
4048228,John Bates,TE,WSH,20240915_NYG@WSH,2024,2,1,1,5,0,5,5.0
3916945,Darius Slayton,WR,NYG,20240915_NYG@WSH,2024,2,3,4,33,0,19,11.0
3121422,Terry McLaurin,WR,WSH,20240915_NYG@WSH,2024,2,6,8,22,0,12,3.7
3917914,Olamide Zaccheaus,WR,WSH,20240915_NYG@WSH,2024,2,3,3,14,0,8,4.7
3915486,Tyler Conklin,TE,NYJ,20240915_NYJ@TEN,2024,2,1,2,10,0,10,10.0
4569618,Garrett Wilson,WR,NYJ,20240915_NYJ@TEN,2024,2,4,6,57,0,26,14.3
4567156,Treylon Burks,WR,TEN,20240915_NYJ@TEN,2024,2,0,1,0,0,0,0.0
15795,DeAndre Hopkins,WR,TEN,20240915_NYJ@TEN,2024,2,1,2,9,0,9,9.0
4360635,Chig Okonkwo,TE,TEN,20240915_NYJ@TEN,2024,2,3,3,16,0,8,5.3
3925357,Calvin Ridley,WR,TEN,20240915_NYJ@TEN,2024,2,4,6,77,1,40,19.3
4361372,Jeremy Ruckert,TE,NYJ,20240915_NYJ@TEN,2024,2,0,3,0,0,0,0.0
4360086,Josh Whyle,TE,TEN,20240915_NYJ@TEN,2024,2,2,2,13,0,12,6.5
4613104,Malachi Corley,WR,NYJ,20240915_NYJ@TEN,2024,2,1,1,4,0,4,4.0
3128429,Courtland Sutton,WR,DEN,20240915_PIT@DEN,2024,2,1,4,26,0,26,26.0
4426354,George Pickens,WR,PIT,20240915_PIT@DEN,2024,2,2,4,29,0,16,14.5
4686472,Marvin Mims Jr.,WR,DEN,20240915_PIT@DEN,2024,2,1,2,10,0,8,10.0
4039057,Lil'Jordan Humphrey,WR,DEN,20240915_PIT@DEN,2024,2,4,5,50,0,27,12.5
4361411,Pat Freiermuth,TE,PIT,20240915_PIT@DEN,2024,2,4,4,39,0,14,9.8
3930066,Van Jefferson,WR,PIT,20240915_PIT@DEN,2024,2,2,3,14,0,12,7.0
4383440,Nate Adkins,TE,DEN,20240915_PIT@DEN,2024,2,0,1,0,0,0,0.0
4430802,Darnell Washington,TE,PIT,20240915_PIT@DEN,2024,2,1,1,5,1,5,5.0
4243389,Calvin Austin III,WR,PIT,20240915_PIT@DEN,2024,2,1,2,6,0,6,6.0
4367209,Greg Dulcich,TE,DEN,20240915_PIT@DEN,2024,2,3,8,16,0,9,5.3
4431280,Troy Franklin,WR,DEN,20240915_PIT@DEN,2024,2,0,1,0,0,0,0.0
3115306,Josh Reynolds,WR,DEN,20240915_PIT@DEN,2024,2,4,5,93,0,49,23.3
4036131,Noah Fant,TE,SEA,20240915_SEA@NE,2024,2,1,3,14,0,14,14.0
3046439,Hunter Henry,TE,NE,20240915_SEA@NE,2024,2,8,12,109,0,35,13.6
3043275,Austin Hooper,TE,NE,20240915_SEA@NE,2024,2,1,1,5,0,5,5.0
4047650,DK Metcalf,WR,SEA,20240915_SEA@NE,2024,2,10,14,129,1,56,12.9
